customer_id;age;gender;location;monthly_income;employment_status;education_level;months_active;avg_transaction_value;transaction_frequency;savings_balance;loan_amount;loan_term_days;interest_rate;days_since_last_loan;loan_repaid;transaction_consistency;evening_transaction_ratio;weekend_transaction_ratio;repayment_probability;predicted_repayment;income_category;risk_segment
664;28;Male;Urban;1048,15;Employed;Secondary;18;43,2;14;318,62;383,31;30;11,16;153;1;0,5;0,37;0,32;0,91;1;High;Low Risk
665;54;Male;Urban;448,1;Unemployed;Primary;23;43,37;16;112,42;620,4;60;13,31;142;0;0,86;0,22;0,33;0,22;0;Low;High Risk
666;53;Male;Rural;279,6;Self-Employed;Secondary;6;57,89;15;338,64;513,81;60;6,73;250;1;0,73;0,44;0,7;0,83;1;Low;Low Risk
667;52;Female;Rural;660,48;Employed;Tertiary;35;44,46;12;135,06;713,56;30;17,78;211;1;0,85;0,1;0,44;0,86;1;Medium;Low Risk
668;36;Male;Rural;1157,56;Employed;Primary;16;57,15;21;303,08;408,35;90;15,2;148;1;0,51;0,06;0,24;0,94;1;High;Low Risk
669;37;Female;Rural;814,62;Employed;Secondary;21;36,0;9;210,17;602,09;30;13,54;174;1;0,99;0,52;0,23;0,74;1;Medium;Medium Risk
670;35;Male;Urban;200,0;Self-Employed;Secondary;7;54,23;19;32,6;562,36;60;14,45;171;0;0,84;0,21;0,42;0,69;1;Low;Medium Risk
671;64;Female;Urban;746,81;Self-Employed;Primary;33;79,42;17;164,45;552,16;60;10,06;133;0;0,88;0,21;0,19;0,55;1;Medium;Medium Risk
672;58;Male;Urban;799,28;Unemployed;Primary;20;55,78;17;370,23;376,82;30;7,57;115;0;0,48;0,02;0,6;0,22;0;Medium;High Risk
673;31;Male;Urban;200,0;Self-Employed;None;33;45,3;14;282,35;737,14;60;13,23;356;1;0,93;0,32;0,5;0,8;1;Low;Medium Risk
674;32;Female;Urban;807,25;Self-Employed;Secondary;32;31,15;20;156,49;418,41;60;15,13;202;0;0,64;0,22;0,34;0,53;1;Medium;Medium Risk
675;48;Male;Rural;495,99;Employed;None;23;51,74;16;330,37;417,18;60;10,52;294;1;0,58;0,1;0,26;0,67;1;Low;Medium Risk
676;18;Male;Rural;249,34;Employed;Secondary;32;45,64;19;228,19;355,97;30;9,17;145;1;0,83;0,33;0,83;0,78;1;Low;Medium Risk
677;20;Female;Urban;1281,35;Self-Employed;Secondary;6;61,24;21;364,28;368,04;30;10,37;237;1;0,82;0,45;0,3;0,97;1;High;Low Risk
678;33;Male;Urban;482,72;Employed;Secondary;7;13,56;16;192,08;452,05;60;13,44;227;0;0,53;0,17;0,56;0,57;1;Low;Medium Risk
679;40;Female;Urban;599,81;Employed;Secondary;12;46,24;18;170,82;589,95;30;13,81;254;1;1,0;0,4;0,48;0,73;1;Medium;Medium Risk
680;28;Male;Urban;595,83;Unemployed;Primary;29;58,39;11;298,82;656,67;30;17,43;291;0;1,0;0,39;0,38;0,3;0;Medium;High Risk
681;29;Female;Rural;800,67;Self-Employed;Secondary;18;52,59;17;225,2;525,73;30;13,34;155;1;0,82;0,04;0,49;0,8;1;Medium;Medium Risk
682;27;Male;Rural;1329,89;Employed;Secondary;32;43,35;12;255,75;783,25;30;9,5;338;1;0,79;0,09;0,43;0,88;1;High;Low Risk
683;49;Male;Rural;441,14;Employed;Primary;15;43,07;19;113,74;523,53;60;11,11;349;1;0,77;0,13;0,12;0,69;1;Low;Medium Risk
684;33;Female;Rural;707,96;Employed;Primary;23;28,02;17;317,12;140,89;60;8,86;242;0;0,39;0,15;0,66;0,42;0;Medium;High Risk
685;25;Female;Rural;836,26;Unemployed;Primary;17;57,58;10;298,23;269,11;60;15,32;206;1;0,72;0,25;0,46;0,62;1;Medium;Medium Risk
686;55;Male;Urban;539,36;Employed;Secondary;22;58,5;15;335,16;640,0;60;8,65;253;0;0,72;0,45;0,31;0,57;1;Medium;Medium Risk
687;29;Male;Urban;703,13;Employed;Secondary;22;21,74;12;64,02;434,93;60;10,3;257;0;0,58;0,26;0,49;0,6;1;Medium;Medium Risk
688;41;Female;Urban;978,35;Self-Employed;Tertiary;7;65,29;22;83,73;421,25;30;13,44;72;1;0,64;0,32;0,4;0,8;1;Medium;Medium Risk
689;45;Male;Semi-Urban;573,29;Employed;Primary;34;36,91;14;125,31;307,11;60;16,79;34;0;0,22;0,39;0,35;0,37;0;Medium;High Risk
690;25;Female;Urban;698,41;Employed;Primary;8;42,48;13;176,07;419,95;30;20,57;128;1;0,48;0,28;0,45;0,76;1;Medium;Medium Risk
691;45;Female;Urban;670,59;Employed;Secondary;32;87,08;14;66,71;422,92;30;7,98;187;1;0,88;0,16;0,29;0,8;1;Medium;Medium Risk
692;53;Male;Semi-Urban;768,86;Employed;Tertiary;28;82,04;15;263,73;598,12;30;13,91;318;1;1,0;0,12;0,57;0,79;1;Medium;Medium Risk
693;43;Male;Semi-Urban;872,95;Employed;Primary;15;21,07;13;156,17;451,07;30;11,93;94;0;0,51;0,19;0,63;0,5;1;Medium;Medium Risk
694;25;Female;Rural;975,97;Employed;Secondary;31;24,42;11;325,6;755,3;30;11,25;219;1;0,74;0,46;0,71;0,85;1;Medium;Low Risk
695;45;Male;Urban;1381,27;Unemployed;Secondary;7;28,98;15;409,89;369,01;30;11,15;300;1;0,92;0,17;0,63;0,68;1;High;Medium Risk
696;45;Male;Urban;200,0;Employed;Primary;27;81,72;19;140,59;540,89;30;8,3;124;1;0,6;0,05;0,38;0,66;1;Low;Medium Risk
697;54;Female;Urban;749,78;Self-Employed;Secondary;15;37,86;15;123,27;168,85;30;17,0;184;1;0,84;0,34;0,66;0,82;1;Medium;Low Risk
698;58;Male;Urban;390,67;Self-Employed;Primary;26;20,52;11;274,73;631,8;30;5,76;36;1;0,69;0,05;0,33;0,87;1;Low;Low Risk
699;53;Female;Urban;684,39;Self-Employed;Tertiary;33;74,65;20;209,7;215,84;30;11,56;262;1;0,94;0,2;0,53;0,76;1;Medium;Medium Risk
700;44;Male;Urban;1064,26;Employed;Secondary;22;61,88;14;236,97;614,01;30;16,49;109;1;0,44;0,15;0,4;0,88;1;High;Low Risk
701;34;Male;Semi-Urban;1159,34;Employed;Secondary;10;95,02;13;332,94;131,87;30;12,68;177;1;0,48;0,27;0,6;0,93;1;High;Low Risk
702;26;Male;Urban;1173,41;Self-Employed;Secondary;11;61,84;19;172,83;293,29;60;9,99;141;1;0,76;0,12;0,57;0,95;1;High;Low Risk
703;50;Male;Rural;1170,59;Self-Employed;Secondary;23;49,36;16;93,43;667,57;60;10,11;133;0;0,72;0,24;0,66;0,56;1;High;Medium Risk
704;37;Male;Rural;747,82;Self-Employed;Secondary;22;55,05;14;76,95;812,86;90;14,64;148;1;0,69;0,27;0,58;0,76;1;Medium;Medium Risk
705;30;Male;Urban;1219,56;Employed;Primary;17;40,94;11;182,27;100,0;60;11,08;287;1;0,82;0,03;0,29;0,92;1;High;Low Risk
706;45;Female;Rural;1279,05;Unemployed;Secondary;28;76,11;19;164,81;282,03;60;11,9;257;1;0,51;0,08;0,54;0,78;1;High;Medium Risk
707;46;Male;Urban;841,64;Employed;Primary;13;77,17;12;286,49;865,91;30;13,87;38;1;0,43;0,41;0,59;0,79;1;Medium;Medium Risk
708;30;Male;Urban;1153,17;Employed;Secondary;13;18,34;10;339,25;528,4;30;14,79;304;1;0,6;0,28;0,39;0,93;1;High;Low Risk
709;63;Male;Rural;812,37;Self-Employed;Primary;29;68,85;13;338,85;293,57;30;10,33;282;0;0,62;0,36;0,84;0,4;0;Medium;High Risk
710;52;Male;Urban;1223,07;Employed;Secondary;32;28,58;19;129,89;795,41;30;7,9;311;1;0,64;0,22;0,57;0,88;1;High;Low Risk
711;23;Male;Semi-Urban;751,5;Self-Employed;Primary;21;98,27;16;119,68;617,08;60;8,99;13;1;0,95;0,7;0,44;0,82;1;Medium;Low Risk
712;35;Male;Urban;617,14;Self-Employed;None;25;80,34;17;18,66;522,0;60;16,14;358;1;0,85;0,14;0,41;0,86;1;Medium;Low Risk
713;22;Male;Rural;464,0;Unemployed;Secondary;3;27,24;10;200,3;116,57;60;12,21;360;0;0,81;0,72;0,59;0,59;1;Low;Medium Risk
714;64;Male;Urban;747,91;Unemployed;Secondary;5;54,78;14;288,47;919,2;30;8,25;280;1;0,74;0,09;0,72;0,37;0;Medium;High Risk
715;42;Male;Urban;825,32;Self-Employed;None;5;69,86;13;129,33;552,48;90;9,2;52;0;0,61;0,39;0,2;0,75;1;Medium;Medium Risk
716;19;Female;Urban;516,24;Self-Employed;Secondary;30;37,53;22;51,99;438,07;90;15,49;10;1;0,53;0,39;0,44;0,85;1;Medium;Low Risk
717;27;Male;Rural;724,97;Employed;None;16;22,67;17;388,58;792,35;30;12,26;162;1;0,46;0,32;0,43;0,67;1;Medium;Medium Risk
718;47;Male;Semi-Urban;642,04;Self-Employed;Primary;32;52,04;18;129,48;316,66;60;6,98;182;1;0,56;0,33;0,46;0,8;1;Medium;Low Risk
719;62;Female;Semi-Urban;476,91;Employed;Secondary;7;46,81;26;188,76;281,29;30;8,69;185;1;0,69;0,08;0,49;0,74;1;Low;Medium Risk
720;22;Male;Urban;1110,77;Employed;Secondary;17;31,71;16;153,36;305,36;30;15,46;36;1;0,47;0,34;0,64;0,81;1;High;Low Risk
721;50;Female;Rural;1163,57;Employed;Tertiary;16;74,72;8;66,66;424,02;30;10,3;8;1;0,73;0,12;0,69;0,93;1;High;Low Risk
722;18;Male;Rural;1109,43;Self-Employed;Primary;16;24,22;17;290,19;505,35;60;18,28;27;1;0,66;0,18;0,74;0,95;1;High;Low Risk
723;35;Male;Rural;774,75;Self-Employed;None;10;47,84;14;25,1;628,03;30;17,75;310;1;0,62;0,25;0,33;0,85;1;Medium;Low Risk
724;49;Male;Urban;793,29;Unemployed;Secondary;10;53,64;22;312,44;249,79;30;16,47;173;1;0,93;0,35;0,74;0,72;1;Medium;Medium Risk
725;64;Male;Rural;481,05;Employed;Tertiary;21;56,18;16;226,8;560,66;30;13,49;126;0;0,21;0,13;0,31;0,58;1;Low;Medium Risk
726;28;Female;Semi-Urban;924,39;Unemployed;Secondary;34;72,61;11;173,13;379,49;30;15,1;69;0;0,62;0,04;0,33;0,47;0;Medium;High Risk
727;38;Male;Urban;850,89;Self-Employed;Primary;33;45,2;14;174,8;478,39;30;11,83;282;0;0,23;0,37;0,55;0,42;0;Medium;High Risk
728;43;Female;Semi-Urban;1653,18;Self-Employed;None;31;5,0;15;245,43;741,83;30;11,91;265;1;0,75;0,54;0,38;0,93;1;Very High;Low Risk
729;42;Male;Rural;1126,13;Self-Employed;None;13;42,26;15;135,72;598,57;30;8,4;150;1;0,85;0,5;0,43;0,95;1;High;Low Risk
730;39;Male;Urban;894,57;Employed;Secondary;15;64,51;14;217,68;615,22;30;11,87;148;1;0,43;0,34;0,42;0,77;1;Medium;Medium Risk
731;44;Male;Urban;787,52;Unemployed;Primary;29;47,12;27;111,18;376,78;30;8,19;217;0;0,46;0,44;0,55;0,28;0;Medium;High Risk
732;30;Male;Urban;1100,39;Self-Employed;Primary;21;47,27;9;0,0;885,09;60;12,02;125;0;0,36;0,39;0,29;0,42;0;High;High Risk
733;50;Male;Rural;525,28;Unemployed;Secondary;28;60,52;17;261,7;634,42;90;8,37;2;1;0,71;0,41;0,52;0,56;1;Medium;Medium Risk
734;51;Female;Semi-Urban;1141,89;Self-Employed;Primary;11;63,16;11;443,72;415,04;30;9,39;186;1;0,63;0,46;0,42;0,92;1;High;Low Risk
735;58;Female;Urban;473,86;Unemployed;Secondary;30;14,27;13;256,61;728,22;30;5,0;42;1;0,64;0,14;0,16;0,78;1;Low;Medium Risk
736;52;Male;Semi-Urban;631,54;Self-Employed;Secondary;34;49,63;13;195,26;613,79;90;9,65;98;1;0,63;0,28;0,54;0,81;1;Medium;Low Risk
737;18;Female;Semi-Urban;248,55;Employed;Tertiary;5;46,1;15;160,34;247,4;30;9,84;262;1;0,51;0,72;0,34;0,81;1;Low;Low Risk
738;38;Female;Urban;984,22;Employed;Primary;34;51,5;19;163,47;540,0;60;11,07;189;1;0,93;0,26;0,25;0,67;1;Medium;Medium Risk
739;23;Female;Semi-Urban;874,98;Self-Employed;Secondary;7;10,6;11;160,33;306,37;30;15,57;41;1;0,75;0,31;0,15;0,83;1;Medium;Low Risk
740;45;Male;Semi-Urban;631,56;Self-Employed;Secondary;10;76,46;12;219,9;100,0;30;11,84;96;1;0,46;0,2;0,59;0,81;1;Medium;Low Risk
741;34;Female;Rural;521,26;Employed;Secondary;16;50,13;13;0,0;413,46;60;14,78;259;1;0,56;0,53;0,62;0,77;1;Medium;Medium Risk
742;22;Male;Rural;1213,62;Unemployed;Secondary;5;58,5;16;0,0;726,81;60;14,91;217;0;0,53;0,17;0,46;0,18;0;High;High Risk
743;48;Female;Semi-Urban;759,92;Self-Employed;Secondary;26;85,32;9;245,12;794,87;30;16,23;135;1;0,98;0,3;0,55;0,85;1;Medium;Low Risk
744;22;Male;Rural;569,81;Unemployed;Secondary;15;58,69;11;180,09;397,86;30;9,28;339;0;0,84;0,04;0,41;0,31;0;Medium;High Risk
745;55;Male;Urban;1376,58;Unemployed;Tertiary;31;19,2;13;101,42;442,92;60;8,45;144;0;0,67;0,09;0,57;0,3;0;High;High Risk
746;20;Female;Semi-Urban;602,88;Self-Employed;Secondary;10;48,27;13;98,68;779,23;30;11,65;4;0;1,0;0,77;0,67;0,35;0;Medium;High Risk
747;40;Male;Rural;1141,59;Unemployed;None;33;63,5;12;144,23;634,13;60;8,87;135;0;0,99;0,41;0,13;0,25;0;High;High Risk
748;54;Female;Rural;454,7;Self-Employed;Tertiary;28;51,13;14;158,17;597,89;30;11,31;6;0;0,65;0,2;0,26;0,58;1;Low;Medium Risk
749;54;Female;Urban;693,52;Unemployed;Tertiary;20;84,14;13;342,33;527,9;30;9,15;36;0;0,62;0,15;0,3;0,47;0;Medium;High Risk
750;27;Female;Rural;950,69;Employed;Primary;20;32,88;11;92,99;644,96;30;8,34;310;1;0,63;0,33;0,27;0,79;1;Medium;Medium Risk
751;27;Male;Urban;782,65;Employed;Secondary;9;74,9;24;276,39;494,03;60;13,07;66;1;0,51;0,46;0,34;0,57;1;Medium;Medium Risk
752;36;Female;Semi-Urban;873,13;Self-Employed;Secondary;18;66,78;19;259,03;805,9;30;17,6;324;1;1,0;0,05;0,25;0,83;1;Medium;Low Risk
753;34;Male;Urban;638,35;Self-Employed;Primary;35;51,78;15;179,06;476,09;30;11,25;4;1;0,5;0,23;0,67;0,68;1;Medium;Medium Risk
754;38;Male;Urban;320,66;Self-Employed;Secondary;5;56,63;18;276,5;472,92;30;12,83;272;1;0,87;0,15;0,36;0,77;1;Low;Medium Risk
755;31;Female;Urban;1239,67;Self-Employed;Primary;6;30,45;11;244,17;100,0;90;12,19;57;1;0,84;0,48;0,26;0,94;1;High;Low Risk
756;26;Male;Urban;656,65;Employed;Secondary;6;43,85;12;74,38;711,62;90;11,9;154;0;0,64;0,1;0,2;0,57;1;Medium;Medium Risk
757;63;Male;Rural;886,7;Unemployed;Secondary;11;61,54;20;140,67;307,45;60;16,29;359;0;1,0;0,19;0,26;0,21;0;Medium;High Risk
758;18;Female;Semi-Urban;1010,59;Self-Employed;Secondary;19;47,02;11;238,78;100,0;90;11,17;112;1;0,39;0,12;0,42;0,91;1;High;Low Risk
759;62;Male;Semi-Urban;892,63;Self-Employed;None;19;51,2;18;140,2;464,22;30;5,0;91;1;0,68;0,23;0,36;0,77;1;Medium;Medium Risk
760;30;Male;Urban;587,42;Self-Employed;Secondary;35;69,85;17;261,07;432,35;90;9,37;323;1;0,6;0,05;0,42;0,83;1;Medium;Low Risk
761;21;Female;Urban;1147,93;Self-Employed;Secondary;22;11,86;10;316,25;589,97;30;12,32;243;1;0,89;0,29;0,08;0,93;1;High;Low Risk
762;18;Male;Semi-Urban;954,1;Unemployed;Secondary;16;57,39;7;197,29;629,83;30;11,68;283;1;0,77;0,21;0,52;0,71;1;Medium;Medium Risk
763;57;Female;Semi-Urban;859,63;Self-Employed;Tertiary;24;85,53;9;139,41;334,45;30;11,31;88;1;0,35;0,16;0,56;0,68;1;Medium;Medium Risk
764;49;Female;Urban;852,68;Employed;Secondary;29;42,46;19;128,04;1043,98;90;10,47;177;1;0,95;0,16;0,64;0,77;1;Medium;Medium Risk
765;51;Female;Urban;1304,68;Self-Employed;Secondary;5;25,11;11;163,57;459,73;60;12,26;227;1;0,8;0,17;0,61;0,92;1;High;Low Risk
766;45;Female;Urban;580,98;Self-Employed;Primary;26;42,22;16;156,58;162,36;30;18,17;361;1;0,49;0,17;0,41;0,82;1;Medium;Low Risk
767;48;Male;Semi-Urban;924,58;Unemployed;Secondary;32;19,66;13;286,4;816,56;90;11,02;66;1;0,63;0,24;0,74;0,67;1;Medium;Medium Risk
768;25;Male;Rural;641,41;Employed;Primary;10;54,51;21;141,35;645,68;60;18,49;121;1;0,44;0,23;0,13;0,76;1;Medium;Medium Risk
769;56;Female;Urban;219,11;Unemployed;Tertiary;24;48,53;17;182,42;581,77;60;13,42;158;0;0,67;0,05;0,27;0,22;0;Low;High Risk
770;43;Female;Urban;211,18;Self-Employed;Tertiary;27;56,37;16;277,97;412,94;30;9,99;356;1;0,73;0,1;0,6;0,74;1;Low;Medium Risk
771;51;Male;Semi-Urban;495,61;Unemployed;Tertiary;12;47,38;19;167,0;509,16;60;14,6;267;1;0,63;0,08;0,39;0,47;0;Low;High Risk
772;20;Male;Urban;602,47;Employed;Tertiary;31;53,92;13;155,58;100,0;90;5,0;182;1;0,61;0,11;0,68;0,67;1;Medium;Medium Risk
773;29;Male;Urban;1451,88;Unemployed;Secondary;3;59,01;8;287,13;445,79;90;11,95;356;1;0,38;0,41;0,37;0,78;1;High;Medium Risk
774;18;Male;Rural;1009,52;Unemployed;Tertiary;23;26,05;21;316,0;991,36;30;13,56;3;0;0,77;0,18;0,69;0,51;1;High;Medium Risk
775;61;Female;Urban;1036,5;Unemployed;Secondary;26;56,92;18;203,84;309,13;30;13,59;120;0;0,32;0,3;0,55;0,21;0;High;High Risk
776;22;Male;Urban;608,88;Employed;Secondary;11;78,96;14;366,07;535,35;30;13,91;229;0;0,71;0,23;0,35;0,52;1;Medium;Medium Risk
777;47;Female;Semi-Urban;818,4;Employed;Primary;28;30,77;9;216,58;163,02;30;14,17;297;1;0,34;0,02;0,15;0,82;1;Medium;Low Risk
778;47;Female;Semi-Urban;1491,85;Self-Employed;Primary;11;56,17;18;287,63;395,86;30;12,89;218;1;0,71;0,1;0,31;0,95;1;High;Low Risk
779;34;Male;Semi-Urban;435,67;Employed;Secondary;22;75,89;17;395,5;246,96;60;14,17;181;1;0,7;0,2;0,32;0,64;1;Low;Medium Risk
780;64;Female;Semi-Urban;936,87;Employed;Secondary;11;26,9;13;137,13;585,46;60;10,32;277;1;0,78;0,09;0,62;0,75;1;Medium;Medium Risk
781;40;Male;Rural;1283,39;Employed;Primary;24;65,96;13;147,87;543,17;90;15,53;256;1;0,87;0,11;0,4;0,95;1;High;Low Risk
782;32;Male;Semi-Urban;1089,78;Self-Employed;Tertiary;3;45,56;11;279,94;239,4;30;10,62;303;1;0,91;0,3;0,38;0,95;1;High;Low Risk
783;54;Female;Urban;1340,46;Self-Employed;Primary;7;70,23;12;183,94;517,66;30;15,47;42;0;0,38;0,45;0,47;0,53;1;High;Medium Risk
784;38;Female;Rural;863,86;Employed;Primary;11;33,51;13;105,91;524,75;30;11,94;357;0;0,69;0,26;0,21;0,56;1;Medium;Medium Risk
785;31;Female;Semi-Urban;981,04;Employed;Tertiary;21;49,82;13;165,08;534,98;30;12,65;17;1;1,0;0,37;0,56;0,83;1;Medium;Low Risk
786;19;Male;Urban;832,93;Self-Employed;Secondary;10;19,63;18;58,52;670,79;30;14,65;197;1;0,72;0,19;0,62;0,87;1;Medium;Low Risk
787;28;Male;Urban;960,0;Self-Employed;Tertiary;34;58,75;17;202,46;813,01;30;16,52;176;1;0,53;0,34;0,77;0,86;1;Medium;Low Risk
788;56;Female;Urban;525,44;Employed;Secondary;15;58,97;13;216,31;377,23;90;12,12;75;1;0,68;0,19;0,59;0,74;1;Medium;Medium Risk
789;55;Male;Urban;1037,7;Employed;None;22;60,82;10;308,49;438,73;30;12,65;180;1;0,62;0,58;0,55;0,93;1;High;Low Risk
790;51;Male;Urban;888,27;Unemployed;Secondary;32;59,83;13;318,05;465,35;30;5,0;149;1;0,46;0,13;0,58;0,79;1;Medium;Medium Risk
791;55;Male;Semi-Urban;818,8;Unemployed;Primary;12;48,18;17;168,28;239,58;60;9,39;81;1;0,87;0,28;0,44;0,55;1;Medium;Medium Risk
792;51;Female;Semi-Urban;1323,92;Unemployed;Secondary;33;20,45;12;410,76;298,44;60;7,47;9;0;0,82;0,41;0,28;0,25;0;High;High Risk
793;35;Male;Urban;720,38;Unemployed;Primary;27;69,84;13;92,61;612,65;30;10,78;279;0;0,43;0,15;0,34;0,32;0;Medium;High Risk
794;47;Female;Urban;1162,35;Employed;None;31;49,23;17;59,99;884,99;60;10,0;211;0;0,68;0,3;0,4;0,53;1;High;Medium Risk
795;32;Female;Urban;1192,18;Self-Employed;Primary;26;57,87;23;75,78;292,07;60;9,63;139;1;0,59;0,44;0,53;0,97;1;High;Low Risk
796;44;Male;Semi-Urban;1056,66;Self-Employed;Secondary;23;46,3;13;82,87;958,64;60;8,9;259;1;0,38;0,31;0,23;0,86;1;High;Low Risk
797;51;Male;Urban;510,47;Self-Employed;Primary;11;89,18;17;275,81;386,73;30;13,58;227;1;0,42;0,12;0,4;0,76;1;Medium;Medium Risk
798;55;Male;Urban;907,72;Employed;Tertiary;4;38,65;21;368,22;742,38;30;6,63;335;1;0,45;0,16;0,39;0,85;1;Medium;Low Risk
799;50;Female;Urban;1387,54;Self-Employed;Secondary;6;37,88;5;372,32;585,87;60;8,73;4;1;0,69;0,31;0,46;0,92;1;High;Low Risk
800;41;Male;Urban;254,43;Self-Employed;None;10;18,77;18;11,54;538,96;30;12,1;82;1;0,61;0,32;0,4;0,84;1;Low;Low Risk
801;32;Male;Urban;743,7;Employed;Primary;34;52,26;10;285,68;414,6;60;14,91;5;0;0,51;0,33;0,44;0,5;1;Medium;Medium Risk
802;47;Male;Semi-Urban;1148,69;Self-Employed;Primary;16;87,17;16;352,71;503,17;60;9,21;151;1;0,62;0,64;0,28;0,96;1;High;Low Risk
803;59;Female;Rural;765,4;Employed;Primary;15;52,5;10;299,79;357,82;30;15,15;222;1;0,85;0,48;0,64;0,79;1;Medium;Medium Risk
804;34;Male;Rural;1042,97;Employed;Tertiary;23;54,54;13;136,66;689,13;30;5,0;180;1;0,77;0,05;0,17;0,92;1;High;Low Risk
805;22;Female;Urban;1222,76;Employed;Tertiary;26;69,46;11;216,84;723,57;60;12,01;262;1;0,9;0,16;0,25;0,88;1;High;Low Risk
806;46;Female;Rural;869,6;Employed;Primary;20;53,24;15;104,85;369,9;60;12,92;265;0;0,65;0,31;0,51;0,59;1;Medium;Medium Risk
807;21;Male;Rural;952,7;Employed;Primary;28;73,99;15;274,74;171,91;60;9,04;166;0;1,0;0,28;0,48;0,42;0;Medium;High Risk
808;27;Female;Urban;827,56;Unemployed;Tertiary;34;76,95;17;53,64;434,43;60;8,07;77;1;0,77;0,07;0,21;0,77;1;Medium;Medium Risk
809;34;Male;Rural;889,34;Self-Employed;Primary;35;38,14;18;268,54;897,69;60;12,38;41;1;0,6;0,17;0,55;0,85;1;Medium;Low Risk
810;27;Female;Urban;1430,78;Self-Employed;Primary;33;21,39;15;128,99;546,39;60;11,89;61;1;0,72;0,43;0,28;0,92;1;High;Low Risk
811;34;Female;Semi-Urban;780,82;Employed;Primary;20;63,79;22;236,32;730,69;30;9,57;277;1;0,45;0,05;0,19;0,74;1;Medium;Medium Risk
812;37;Female;Urban;694,05;Self-Employed;Primary;14;56,45;17;174,65;314,44;30;11,13;312;1;0,64;0,04;0,28;0,75;1;Medium;Medium Risk
813;41;Male;Semi-Urban;1112,53;Self-Employed;Primary;27;29,08;13;163,97;402,76;30;10,19;351;1;0,79;0,38;0,28;0,97;1;High;Low Risk
814;22;Male;Urban;547,12;Self-Employed;Primary;33;36,44;16;294,68;437,86;30;15,75;30;1;0,82;0,04;0,1;0,83;1;Medium;Low Risk
815;51;Male;Rural;615,58;Self-Employed;Secondary;12;36,38;17;352,65;265,78;30;14,04;3;1;0,62;0,5;0,58;0,81;1;Medium;Low Risk
816;23;Male;Rural;617,5;Unemployed;Tertiary;5;52,95;16;113,5;533,37;90;12,58;108;0;1,0;0,3;0,23;0,41;0;Medium;High Risk
817;19;Male;Rural;723,24;Unemployed;Secondary;10;69,95;13;218,66;336,32;60;17,66;92;1;0,67;0,19;0,5;0,68;1;Medium;Medium Risk
818;30;Male;Urban;736,34;Self-Employed;Tertiary;34;71,07;16;91,35;689,79;60;15,1;98;1;0,36;0,2;0,71;0,84;1;Medium;Low Risk
819;60;Male;Urban;1009,73;Employed;Primary;31;65,82;19;153,95;517,84;60;15,73;191;1;0,94;0,38;0,11;0,84;1;High;Low Risk
820;60;Male;Rural;697,29;Self-Employed;Secondary;24;44,16;18;127,32;796,18;30;16,74;332;1;0,82;0,23;0,56;0,86;1;Medium;Low Risk
821;28;Female;Urban;1021,84;Self-Employed;Secondary;22;94,4;11;74,08;164,52;30;11,53;211;1;0,75;0,25;0,4;0,94;1;High;Low Risk
822;64;Male;Urban;1059,25;Self-Employed;Tertiary;8;50,66;17;305,92;393,78;90;8,35;82;0;0,61;0,41;0,28;0,55;1;High;Medium Risk
823;40;Male;Rural;603,95;Unemployed;Primary;31;42,22;20;210,35;418,52;30;6,65;206;1;0,78;0,56;0,71;0,81;1;Medium;Low Risk
824;33;Male;Rural;1052,81;Self-Employed;Tertiary;19;22,68;14;145,33;592,64;60;14,22;114;1;1,0;0,18;0,59;0,95;1;High;Low Risk
825;48;Male;Urban;1080,03;Unemployed;Primary;33;43,05;18;194,18;415,6;30;9,1;251;0;0,74;0,13;0,76;0,6;1;High;Medium Risk
826;28;Female;Urban;271,72;Employed;Secondary;6;58,78;19;319,63;844,48;30;21,98;60;1;0,41;0,65;0,37;0,83;1;Low;Low Risk
827;33;Male;Urban;888,04;Employed;None;4;18,28;15;302,77;463,18;30;9,47;355;0;0,01;0,06;0,57;0,32;0;Medium;High Risk
828;25;Female;Rural;648,08;Employed;Secondary;14;30,92;9;255,83;318,92;30;8,96;252;0;0,78;0,15;0,34;0,54;1;Medium;Medium Risk
829;21;Female;Rural;1190,92;Unemployed;Secondary;8;40,65;8;133,06;467,81;60;14,33;78;0;0,5;0,07;0,43;0,27;0;High;High Risk
830;57;Female;Semi-Urban;645,02;Unemployed;None;10;34,49;20;211,93;434,87;60;14,4;195;0;0,68;0,3;0,48;0,29;0;Medium;High Risk
831;21;Female;Semi-Urban;398,16;Self-Employed;Secondary;23;32,84;18;90,9;685,65;60;17,39;261;1;0,54;0,3;0,7;0,87;1;Low;Low Risk
832;42;Female;Urban;791,05;Self-Employed;Primary;17;72,49;13;191,27;417,64;90;11,25;321;1;0,52;0,18;0,42;0,76;1;Medium;Medium Risk
833;20;Female;Urban;530,91;Self-Employed;None;9;16,99;15;297,8;195,92;60;15,48;331;1;0,55;0,56;0,59;0,87;1;Medium;Low Risk
834;49;Female;Urban;1054,88;Unemployed;Primary;17;53,51;21;316,32;535,5;60;11,51;295;0;0,57;0,24;0,14;0,17;0;High;High Risk
835;20;Male;Urban;557,42;Unemployed;Tertiary;8;60,38;13;135,72;369,83;30;13,64;235;0;0,86;0,39;0,31;0,24;0;Medium;High Risk
836;44;Female;Semi-Urban;794,75;Self-Employed;Primary;19;40,32;20;283,26;269,05;60;11,36;168;1;0,81;0,31;0,06;0,77;1;Medium;Medium Risk
